$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
Q-Drive NVX 2TB GEN3098;Standard Price Book;QB-SSD 2TB-GEN3098;One-Time;USD,USD,true,false,Q-Drive NVX 2TB GEN3098,Standard Price Book;true,QB-SSD 2TB-GEN3098,One-Time;OneTime,150
Q-Drive NVX Ultra 30TB GEN3099;Standard Price Book;QB-SSD 30TB-GEN3099;One-Time;USD,USD,true,false,Q-Drive NVX Ultra 30TB GEN3099,Standard Price Book;true,QB-SSD 30TB-GEN3099,One-Time;OneTime,2500
Q-Drive NVX 4TB GEN3100;Standard Price Book;QB-SSD 4TB-GEN3100;One-Time;USD,USD,true,false,Q-Drive NVX 4TB GEN3100,Standard Price Book;true,QB-SSD 4TB-GEN3100,One-Time;OneTime,225
Q-Drive NVX 8TB GEN3101;Standard Price Book;QB-SSD 8TB-GEN3101;One-Time;USD,USD,true,false,Q-Drive NVX 8TB GEN3101,Standard Price Book;true,QB-SSD 8TB-GEN3101,One-Time;OneTime,580
Silver Hardware Maintenance GEN3103;Standard Price Book;QB-SUPP-1000-GEN3103;Term Annual;USD,USD,true,false,Silver Hardware Maintenance GEN3103,Standard Price Book;true,QB-SUPP-1000-GEN3103,Term Annual;TermDefined,25000
Gold Hardware Maintenance GEN3104;Standard Price Book;QB-SUPP-1005-GEN3104;Term Annual;USD,USD,true,false,Gold Hardware Maintenance GEN3104,Standard Price Book;true,QB-SUPP-1005-GEN3104,Term Annual;TermDefined,30000
Software Maintenance GEN3105;Standard Price Book;QB-SUPP-2000-GEN3105;Term Annual;USD,USD,true,true,Software Maintenance GEN3105,Standard Price Book;true,QB-SUPP-2000-GEN3105,Term Annual;TermDefined,0
QuantumBit Tokens Pack GEN3107;Standard Price Book;QB-TOKENS-PACK-GEN3107;One-Time;USD,USD,true,false,QuantumBit Tokens Pack GEN3107,Standard Price Book;true,QB-TOKENS-PACK-GEN3107,One-Time;OneTime,100
QuantumBit Essentials Training GEN3108;Standard Price Book;QB-TRN-ESSNTLS-GEN3108;One-Time;USD,USD,true,false,QuantumBit Essentials Training GEN3108,Standard Price Book;true,QB-TRN-ESSNTLS-GEN3108,One-Time;OneTime,8500
QuantumBit Fundamentals Training GEN3109;Standard Price Book;QB-TRN-FUND-GEN3109;One-Time;USD,USD,true,false,QuantumBit Fundamentals Training GEN3109,Standard Price Book;true,QB-TRN-FUND-GEN3109,One-Time;OneTime,6500
QB-Accel VegaX200 GEN3110;Standard Price Book;QB-VegaX200-GEN3110;One-Time;USD,USD,true,false,QB-Accel VegaX200 GEN3110,Standard Price Book;true,QB-VegaX200-GEN3110,One-Time;OneTime,15000
QuantumBit Subscription GEN3115;Standard Price Book;TEST-SUB-GEN3115;Evergreen Annual;USD,USD,true,false,QuantumBit Subscription GEN3115,Standard Price Book;true,TEST-SUB-GEN3115,Evergreen Annual;Evergreen,420
QuantumBit Subscription GEN3115;Standard Price Book;TEST-SUB-GEN3115;Evergreen Monthly;USD,USD,true,false,QuantumBit Subscription GEN3115,Standard Price Book;true,TEST-SUB-GEN3115,Evergreen Monthly;Evergreen,35
QuantumBit Subscription GEN3115;Standard Price Book;TEST-SUB-GEN3115;Term Annual;USD,USD,true,false,QuantumBit Subscription GEN3115,Standard Price Book;true,TEST-SUB-GEN3115,Term Annual;TermDefined,360
QuantumBit Subscription GEN3115;Standard Price Book;TEST-SUB-GEN3115;Term Monthly;USD,USD,true,false,QuantumBit Subscription GEN3115,Standard Price Book;true,TEST-SUB-GEN3115,Term Monthly;TermDefined,30
Additional API GEN3122;Standard Price Book;QB-API-GEN3122;Evergreen Monthly;USD,USD,true,false,Additional API GEN3122,Standard Price Book;true,QB-API-GEN3122,Evergreen Monthly;Evergreen,2000
Additional API GEN3122;Standard Price Book;QB-API-GEN3122;Term Annual;USD,USD,true,false,Additional API GEN3122,Standard Price Book;true,QB-API-GEN3122,Term Annual;TermDefined,15000
Additional API GEN3122;Standard Price Book;QB-API-GEN3122;Term Monthly;USD,USD,true,false,Additional API GEN3122,Standard Price Book;true,QB-API-GEN3122,Term Monthly;TermDefined,1500
Additional API Flex (100M) GEN3124;Standard Price Book;QB-API-FLEX-GEN3124;Term Annual;USD,USD,true,false,Additional API Flex (100M) GEN3124,Standard Price Book;true,QB-API-FLEX-GEN3124,Term Annual;TermDefined,450
Additional API Gov GEN3125;Standard Price Book;QB-API-GOVT-GEN3125;Term Annual;USD,USD,true,false,Additional API Gov GEN3125,Standard Price Book;true,QB-API-GOVT-GEN3125,Term Annual;TermDefined,1450
QB API Management Solution GEN3126;Standard Price Book;QB-API-MGMT-GEN3126;Evergreen Monthly;USD,USD,true,false,QB API Management Solution GEN3126,Standard Price Book;true,QB-API-MGMT-GEN3126,Evergreen Monthly;Evergreen,1000
QB API Management Solution GEN3126;Standard Price Book;QB-API-MGMT-GEN3126;Term Annual;USD,USD,true,false,QB API Management Solution GEN3126,Standard Price Book;true,QB-API-MGMT-GEN3126,Term Annual;TermDefined,12000
QB API Management Solution GEN3126;Standard Price Book;QB-API-MGMT-GEN3126;Term Monthly;USD,USD,true,false,QB API Management Solution GEN3126,Standard Price Book;true,QB-API-MGMT-GEN3126,Term Monthly;TermDefined,1000
Additional API Pre-Prod GEN3127;Standard Price Book;QB-API-PREP-GEN3127;Term Annual;USD,USD,true,false,Additional API Pre-Prod GEN3127,Standard Price Book;true,QB-API-PREP-GEN3127,Term Annual;TermDefined,3240
Additional API Prod GEN3128;Standard Price Book;QB-API-PROD-GEN3128;Term Annual;USD,USD,true,false,Additional API Prod GEN3128,Standard Price Book;true,QB-API-PROD-GEN3128,Term Annual;TermDefined,3240
API Access Requests (AEH) GEN3129;Standard Price Book;QB-API-REQT-GEN3129;Evergreen Monthly;USD,USD,true,false,API Access Requests (AEH) GEN3129,Standard Price Book;true,QB-API-REQT-GEN3129,Evergreen Monthly;Evergreen,5
API Access Requests (AEH) GEN3129;Standard Price Book;QB-API-REQT-GEN3129;Term Annual;USD,USD,true,false,API Access Requests (AEH) GEN3129,Standard Price Book;true,QB-API-REQT-GEN3129,Term Annual;TermDefined,45
API Access Requests (AEH) GEN3129;Standard Price Book;QB-API-REQT-GEN3129;Term Monthly;USD,USD,true,false,API Access Requests (AEH) GEN3129,Standard Price Book;true,QB-API-REQT-GEN3129,Term Monthly;TermDefined,5
Additional Automation QB Credits GEN3130;Standard Price Book;QB-AUT-CRED-GEN3130;Evergreen Monthly;USD,USD,true,false,Additional Automation QB Credits GEN3130,Standard Price Book;true,QB-AUT-CRED-GEN3130,Evergreen Monthly;Evergreen,2.5
Additional Automation QB Credits GEN3130;Standard Price Book;QB-AUT-CRED-GEN3130;Term Annual;USD,USD,true,false,Additional Automation QB Credits GEN3130,Standard Price Book;true,QB-AUT-CRED-GEN3130,Term Annual;TermDefined,25
Additional Automation QB Credits GEN3130;Standard Price Book;QB-AUT-CRED-GEN3130;Term Monthly;USD,USD,true,false,Additional Automation QB Credits GEN3130,Standard Price Book;true,QB-AUT-CRED-GEN3130,Term Monthly;TermDefined,2
PowerSwerve R750 Rack Server GEN3133;Standard Price Book;QB-BDL-R750-GEN3133;One-Time;USD,USD,true,false,PowerSwerve R750 Rack Server GEN3133,Standard Price Book;true,QB-BDL-R750-GEN3133,One-Time;OneTime,3899
QuantumBit Services Project GEN3135;Standard Price Book;QB-BDL-SRVC-GEN3135;One-Time;USD,USD,true,false,QuantumBit Services Project GEN3135,Standard Price Book;true,QB-BDL-SRVC-GEN3135,One-Time;OneTime,0
QuantumBit Starter GEN3136;Standard Price Book;QB-BDL-STND-GEN3136;One-Time;USD,USD,true,false,QuantumBit Starter GEN3136,Standard Price Book;true,QB-BDL-STND-GEN3136,One-Time;OneTime,0
Intel X710 Dual Port 10Gb SFP GEN3137;Standard Price Book;QB-BET X710SFP-GEN3137;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb SFP GEN3137,Standard Price Book;true,QB-BET X710SFP-GEN3137,One-Time;OneTime,1599
QB-CacheBoost 150 GEN3148;Standard Price Book;QB-CBOOST-150-GEN3148;One-Time;USD,USD,true,false,QB-CacheBoost 150 GEN3148,Standard Price Book;true,QB-CBOOST-150-GEN3148,One-Time;OneTime,389
Configured Power Cable GEN3150;Standard Price Book;QB-CMPC-5882-GEN3150;One-Time;USD,USD,true,false,Configured Power Cable GEN3150,Standard Price Book;true,QB-CMPC-5882-GEN3150,One-Time;OneTime,249
C13 to C14 Power Cable 3' GEN3153;Standard Price Book;QB-CMPC-5887-GEN3153;One-Time;USD,USD,true,false,C13 to C14 Power Cable 3' GEN3153,Standard Price Book;true,QB-CMPC-5887-GEN3153,One-Time;OneTime,250
QuantumBit Database (Token Commit - Each) GEN3159;Standard Price Book;QB-CMT-TKN-EACH-GEN3159;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Each) GEN3159,Standard Price Book;true,QB-CMT-TKN-EACH-GEN3159,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Flat) GEN3160;Standard Price Book;QB-CMT-TKN-FLAT-GEN3160;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Flat) GEN3160,Standard Price Book;true,QB-CMT-TKN-FLAT-GEN3160,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Tier) GEN3161;Standard Price Book;QB-CMT-TKN-TIER-GEN3161;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Tier) GEN3161,Standard Price Book;true,QB-CMT-TKN-TIER-GEN3161,Term Annual;TermDefined,1000
QuantumBit Complete Solution GEN3162;Standard Price Book;QB-COMPLETE-GEN3162;Evergreen Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN3162,Standard Price Book;true,QB-COMPLETE-GEN3162,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution GEN3162;Standard Price Book;QB-COMPLETE-GEN3162;One-Time;USD,USD,true,false,QuantumBit Complete Solution GEN3162,Standard Price Book;true,QB-COMPLETE-GEN3162,One-Time;OneTime,0
QuantumBit Complete Solution GEN3162;Standard Price Book;QB-COMPLETE-GEN3162;Term Annual;USD,USD,true,false,QuantumBit Complete Solution GEN3162,Standard Price Book;true,QB-COMPLETE-GEN3162,Term Annual;TermDefined,0
QuantumBit Complete Solution GEN3162;Standard Price Book;QB-COMPLETE-GEN3162;Term Monthly;USD,USD,true,false,QuantumBit Complete Solution GEN3162,Standard Price Book;true,QB-COMPLETE-GEN3162,Term Monthly;TermDefined,0
QB CPU Heat Sink GEN3164;Standard Price Book;QB-CPU-HEATSINK-GEN3164;One-Time;USD,USD,true,false,QB CPU Heat Sink GEN3164,Standard Price Book;true,QB-CPU-HEATSINK-GEN3164,One-Time;OneTime,35
QuantumBit Collaboration Suite GEN3165;Standard Price Book;QB-CS-GEN3165;Term Annual;USD,USD,true,false,QuantumBit Collaboration Suite GEN3165,Standard Price Book;true,QB-CS-GEN3165,Term Annual;TermDefined,0
QuantumBit Collaboration Suite GEN3165;Standard Price Book;QB-CS-GEN3165;Term Monthly;USD,USD,true,false,QuantumBit Collaboration Suite GEN3165,Standard Price Book;true,QB-CS-GEN3165,Term Monthly;TermDefined,0
Additional QB DataGraph (500M) GEN3166;Standard Price Book;QB-DAT-GRPH-GEN3166;Term Annual;USD,USD,true,false,Additional QB DataGraph (500M) GEN3166,Standard Price Book;true,QB-DAT-GRPH-GEN3166,Term Annual;TermDefined,25000
Additional Data Throughput GEN3167;Standard Price Book;QB-DAT-THPT-GEN3167;Evergreen Monthly;USD,USD,true,false,Additional Data Throughput GEN3167,Standard Price Book;true,QB-DAT-THPT-GEN3167,Evergreen Monthly;Evergreen,0
Additional Data Throughput GEN3167;Standard Price Book;QB-DAT-THPT-GEN3167;Term Annual;USD,USD,true,false,Additional Data Throughput GEN3167,Standard Price Book;true,QB-DAT-THPT-GEN3167,Term Annual;TermDefined,0
Additional Data Throughput GEN3167;Standard Price Book;QB-DAT-THPT-GEN3167;Term Monthly;USD,USD,true,false,Additional Data Throughput GEN3167,Standard Price Book;true,QB-DAT-THPT-GEN3167,Term Monthly;TermDefined,0
QuantumBit Database GEN3170;Standard Price Book;QB-DB-GEN3170;Term Annual;USD,USD,true,false,QuantumBit Database GEN3170,Standard Price Book;true,QB-DB-GEN3170,Term Annual;TermDefined,12000
QuantumBit Database (Token Based) GEN3175;Standard Price Book;QB-DB-TOKEN-GEN3175;Term Annual;USD,USD,true,false,QuantumBit Database (Token Based) GEN3175,Standard Price Book;true,QB-DB-TOKEN-GEN3175,Term Annual;TermDefined,12000
Additional Flows - QB Starter GEN3188;Standard Price Book;QB-FLO-STRT-GEN3188;Evergreen Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN3188,Standard Price Book;true,QB-FLO-STRT-GEN3188,Evergreen Monthly;Evergreen,2000
Additional Flows - QB Starter GEN3188;Standard Price Book;QB-FLO-STRT-GEN3188;Term Annual;USD,USD,true,false,Additional Flows - QB Starter GEN3188,Standard Price Book;true,QB-FLO-STRT-GEN3188,Term Annual;TermDefined,24000
Additional Flows - QB Starter GEN3188;Standard Price Book;QB-FLO-STRT-GEN3188;Term Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN3188,Standard Price Book;true,QB-FLO-STRT-GEN3188,Term Monthly;TermDefined,1500
1TB 10k RPM (2.5in) GEN3190;Standard Price Book;QB-HD 1.2TB-GEN3190;One-Time;USD,USD,true,false,1TB 10k RPM (2.5in) GEN3190,Standard Price Book;true,QB-HD 1.2TB-GEN3190,One-Time;OneTime,250
1TB 7.2k RPM NLSAS (3.5in) GEN3191;Standard Price Book;QB-HD 1TB-GEN3191;One-Time;USD,USD,true,false,1TB 7.2k RPM NLSAS (3.5in) GEN3191,Standard Price Book;true,QB-HD 1TB-GEN3191,One-Time;OneTime,499
20TB 7.2k RPM NLSAS (3.5in) GEN3192;Standard Price Book;QB-HD 20TB-GEN3192;One-Time;USD,USD,true,false,20TB 7.2k RPM NLSAS (3.5in) GEN3192,Standard Price Book;true,QB-HD 20TB-GEN3192,One-Time;OneTime,1848
3TB 10k RPM (2.5in) GEN3193;Standard Price Book;QB-HD 3TB-GEN3193;One-Time;USD,USD,true,false,3TB 10k RPM (2.5in) GEN3193,Standard Price Book;true,QB-HD 3TB-GEN3193,One-Time;OneTime,450
4TB 7.2k RPM NLSAS (3.5in) GEN3194;Standard Price Book;QB-HD 4TB-GEN3194;One-Time;USD,USD,true,false,4TB 7.2k RPM NLSAS (3.5in) GEN3194,Standard Price Book;true,QB-HD 4TB-GEN3194,One-Time;OneTime,799
8TB 7.2k RPM NLSAS (3.5in) GEN3195;Standard Price Book;QB-HD 8TB-GEN3195;One-Time;USD,USD,true,false,8TB 7.2k RPM NLSAS (3.5in) GEN3195,Standard Price Book;true,QB-HD 8TB-GEN3195,One-Time;OneTime,999
8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN3196;Standard Price Book;QB-HD 8TBSE-GEN3196;One-Time;USD,USD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN3196,Standard Price Book;true,QB-HD 8TBSE-GEN3196,One-Time;OneTime,1199
Intel Xeon E5-2609 v4 1.7GHz GEN3198;Standard Price Book;QB-INTEL E5-2609-GEN3198;One-Time;USD,USD,true,false,Intel Xeon E5-2609 v4 1.7GHz GEN3198,Standard Price Book;true,QB-INTEL E5-2609-GEN3198,One-Time;OneTime,1499
Intel Xeon E5-2660 v4 2.0GHz GEN3199;Standard Price Book;QB-INTEL E5-2660-GEN3199;One-Time;USD,USD,true,false,Intel Xeon E5-2660 v4 2.0GHz GEN3199,Standard Price Book;true,QB-INTEL E5-2660-GEN3199,One-Time;OneTime,1699
Intel Xeon E5-2667 v4 3.2GHz GEN3200;Standard Price Book;QB-INTEL E5-2667-GEN3200;One-Time;USD,USD,true,false,Intel Xeon E5-2667 v4 3.2GHz GEN3200,Standard Price Book;true,QB-INTEL E5-2667-GEN3200,One-Time;OneTime,2499
Intel Xeon E5-2683 v4 2.1GHz GEN3201;Standard Price Book;QB-INTEL E5-2683-GEN3201;One-Time;USD,USD,true,false,Intel Xeon E5-2683 v4 2.1GHz GEN3201,Standard Price Book;true,QB-INTEL E5-2683-GEN3201,One-Time;OneTime,1399
"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN3202;Standard Price Book;QB-INTEL-GOLD-5318N-GEN3202;One-Time;USD",USD,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN3202",Standard Price Book;true,QB-INTEL-GOLD-5318N-GEN3202,One-Time;OneTime,1999
"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN3203;Standard Price Book;QB-INTEL-GOLD-6330N-GEN3203;One-Time;USD",USD,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN3203",Standard Price Book;true,QB-INTEL-GOLD-6330N-GEN3203,One-Time;OneTime,2149
"Intel Xeon Gold 6354 3GHz, 18C/36T GEN3204;Standard Price Book;QB-INTEL-GOLD-6354-GEN3204;One-Time;USD",USD,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T GEN3204",Standard Price Book;true,QB-INTEL-GOLD-6354-GEN3204,One-Time;OneTime,3300
"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN3205;Standard Price Book;QB-INTEL-PLAT-8352M-GEN3205;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN3205",Standard Price Book;true,QB-INTEL-PLAT-8352M-GEN3205,One-Time;OneTime,2000
"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN3206;Standard Price Book;QB-INTEL-PLAT-8352Y-GEN3206;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN3206",Standard Price Book;true,QB-INTEL-PLAT-8352Y-GEN3206,One-Time;OneTime,2500
"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN3207;Standard Price Book;QB-INTEL-PLAT-8360Y-GEN3207;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN3207",Standard Price Book;true,QB-INTEL-PLAT-8360Y-GEN3207,One-Time;OneTime,2800
"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN3208;Standard Price Book;QB-INTEL-PLAT-8368-GEN3208;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN3208",Standard Price Book;true,QB-INTEL-PLAT-8368-GEN3208,One-Time;OneTime,2950
Cloud License (Monthly) GEN3209;Standard Price Book;QB-LIC-CLOUD-GEN3209;Term Annual;USD,USD,true,false,Cloud License (Monthly) GEN3209,Standard Price Book;true,QB-LIC-CLOUD-GEN3209,Term Annual;TermDefined,550
QB Liquid Cooler GEN3210;Standard Price Book;QB-LIQUIDCOOL-GEN3210;One-Time;USD,USD,true,false,QB Liquid Cooler GEN3210,Standard Price Book;true,QB-LIQUIDCOOL-GEN3210,One-Time;OneTime,250
128GB LRDIMM GEN3211;Standard Price Book;QB-MEM 128GB-GEN3211;One-Time;USD,USD,true,false,128GB LRDIMM GEN3211,Standard Price Book;true,QB-MEM 128GB-GEN3211,One-Time;OneTime,1989
16GB RDIMM GEN3212;Standard Price Book;QB-MEM 16GB-GEN3212;One-Time;USD,USD,true,false,16GB RDIMM GEN3212,Standard Price Book;true,QB-MEM 16GB-GEN3212,One-Time;OneTime,599
32GB RDIMM GEN3213;Standard Price Book;QB-MEM 32GB-GEN3213;One-Time;USD,USD,true,false,32GB RDIMM GEN3213,Standard Price Book;true,QB-MEM 32GB-GEN3213,One-Time;OneTime,889
64GB RDIMM GEN3214;Standard Price Book;QB-MEM 64GB-GEN3214;One-Time;USD,USD,true,false,64GB RDIMM GEN3214,Standard Price Book;true,QB-MEM 64GB-GEN3214,One-Time;OneTime,999
8GB RDIMM GEN3215;Standard Price Book;QB-MEM 8GB-GEN3215;One-Time;USD,USD,true,false,8GB RDIMM GEN3215,Standard Price Book;true,QB-MEM 8GB-GEN3215,One-Time;OneTime,399
Additional Messages - QB Starter GEN3217;Standard Price Book;QB-MSG-STRT-GEN3217;Evergreen Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN3217,Standard Price Book;true,QB-MSG-STRT-GEN3217,Evergreen Monthly;Evergreen,3500
Additional Messages - QB Starter GEN3217;Standard Price Book;QB-MSG-STRT-GEN3217;Term Annual;USD,USD,true,false,Additional Messages - QB Starter GEN3217,Standard Price Book;true,QB-MSG-STRT-GEN3217,Term Annual;TermDefined,30000
Additional Messages - QB Starter GEN3217;Standard Price Book;QB-MSG-STRT-GEN3217;Term Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN3217,Standard Price Book;true,QB-MSG-STRT-GEN3217,Term Monthly;TermDefined,3000
QuantumBit Database (Monetary Commit) GEN3218;Standard Price Book;QB-MTY-CMT-GEN3218;Term Annual;USD,USD,true,false,QuantumBit Database (Monetary Commit) GEN3218,Standard Price Book;true,QB-MTY-CMT-GEN3218,Term Annual;TermDefined,8000
Intel X710 Dual Port 10Gb Direct Attach GEN3219;Standard Price Book;QB-NET X710-GEN3219;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb Direct Attach GEN3219,Standard Price Book;true,QB-NET X710-GEN3219,One-Time;OneTime,1599
QB-NetLink 100G Ultra GEN3220;Standard Price Book;QB-NET-100G-ULTRA-GEN3220;One-Time;USD,USD,true,false,QB-NetLink 100G Ultra GEN3220,Standard Price Book;true,QB-NET-100G-ULTRA-GEN3220,One-Time;OneTime,700
QB-NetLink 10G GEN3221;Standard Price Book;QB-NET-10G-GEN3221;One-Time;USD,USD,true,false,QB-NetLink 10G GEN3221,Standard Price Book;true,QB-NET-10G-GEN3221,One-Time;OneTime,220
QB-NetLink 25G GEN3222;Standard Price Book;QB-NET-25G-GEN3222;One-Time;USD,USD,true,false,QB-NetLink 25G GEN3222,Standard Price Book;true,QB-NET-25G-GEN3222,One-Time;OneTime,450
QB-NetSecure 10G GEN3223;Standard Price Book;QB-NETSECURE-10G-GEN3223;One-Time;USD,USD,true,false,QB-NetSecure 10G GEN3223,Standard Price Book;true,QB-NETSECURE-10G-GEN3223,One-Time;OneTime,500
QB-Accel NovaX150 GEN3225;Standard Price Book;QB-NovaX150-GEN3225;One-Time;USD,USD,true,false,QB-Accel NovaX150 GEN3225,Standard Price Book;true,QB-NovaX150-GEN3225,One-Time;OneTime,9800
QB-NVExpand 200 GEN3226;Standard Price Book;QB-NVExpand-200-GEN3226;One-Time;USD,USD,true,false,QB-NVExpand 200 GEN3226,Standard Price Book;true,QB-NVExpand-200-GEN3226,One-Time;OneTime,475
QB-PowerCore 1600S GEN3235;Standard Price Book;QB-PWRCORE-1600S-GEN3235;One-Time;USD,USD,true,false,QB-PowerCore 1600S GEN3235,Standard Price Book;true,QB-PWRCORE-1600S-GEN3235,One-Time;OneTime,599
QB-PowerCore 500S GEN3236;Standard Price Book;QB-PWRCORE-500S-GEN3236;One-Time;USD,USD,true,false,QB-PowerCore 500S GEN3236,Standard Price Book;true,QB-PWRCORE-500S-GEN3236,One-Time;OneTime,299
QB-PowerCore 800S GEN3237;Standard Price Book;QB-PWRCORE-800S-GEN3237;One-Time;USD,USD,true,false,QB-PowerCore 800S GEN3237,Standard Price Book;true,QB-PWRCORE-800S-GEN3237,One-Time;OneTime,489
QB-PowerSafe 1000D GEN3238;Standard Price Book;QB-PWRSAFE-1000D-GEN3238;One-Time;USD,USD,true,false,QB-PowerSafe 1000D GEN3238,Standard Price Book;true,QB-PWRSAFE-1000D-GEN3238,One-Time;OneTime,700
QB-PowerSafe 2000D GEN3239;Standard Price Book;QB-PWRSAFE-2000D-GEN3239;One-Time;USD,USD,true,false,QB-PowerSafe 2000D GEN3239,Standard Price Book;true,QB-PWRSAFE-2000D-GEN3239,One-Time;OneTime,1850
QB-PowerSafe 600D GEN3240;Standard Price Book;QB-PWRSAFE-600D-GEN3240;One-Time;USD,USD,true,false,QB-PowerSafe 600D GEN3240,Standard Price Book;true,QB-PWRSAFE-600D-GEN3240,One-Time;OneTime,450
QuantumBit Q-Rack 750 GEN3241;Standard Price Book;QB-QRack-750-GEN3241;One-Time;USD,USD,true,false,QuantumBit Q-Rack 750 GEN3241,Standard Price Book;true,QB-QRack-750-GEN3241,One-Time;OneTime,3980
